"Subject" "Activity" "Feature" "Mean"
24 "WALKING_UPSTAIRS" "tBodyAcc-mean()-X" 0.276767046391076
24 "WALKING_UPSTAIRS" "tBodyAcc-mean()-Y" -0.0176822460103885
24 "WALKING_UPSTAIRS" "tBodyAcc-mean()-Z" -0.107914503687664
24 "WALKING_UPSTAIRS" "tBodyAcc-std()-X" -0.675459176298425
24 "WALKING_UPSTAIRS" "tBodyAcc-std()-Y" -0.582490655185302
24 "WALKING_UPSTAIRS" "tBodyAcc-std()-Z" -0.636497458900262
24 "WALKING_UPSTAIRS" "tGravityAcc-mean()-X" 0.69498126808399
24 "WALKING_UPSTAIRS" "tGravityAcc-mean()-Y" 0.0729509702152231
24 "WALKING_UPSTAIRS" "tGravityAcc-mean()-Z" 0.0623227714146982
24 "WALKING_UPSTAIRS" "tGravityAcc-std()-X" -0.975329699658793
24 "WALKING_UPSTAIRS" "tGravityAcc-std()-Y" -0.96089816664042
24 "WALKING_UPSTAIRS" "tGravityAcc-std()-Z" -0.955724566194226
24 "WALKING_UPSTAIRS" "tBodyAccJerk-mean()-X" 0.0784735003467192
24 "WALKING_UPSTAIRS" "tBodyAccJerk-mean()-Y" 0.00396900308574016
24 "WALKING_UPSTAIRS" "tBodyAccJerk-mean()-Z" -0.00700960558805774
24 "WALKING_UPSTAIRS" "tBodyAccJerk-std()-X" -0.74030054488189
24 "WALKING_UPSTAIRS" "tBodyAccJerk-std()-Y" -0.685979796261942
24 "WALKING_UPSTAIRS" "tBodyAccJerk-std()-Z" -0.736374232574803
24 "WALKING_UPSTAIRS" "tBodyGyro-mean()-X" -0.0212578096847769
24 "WALKING_UPSTAIRS" "tBodyGyro-mean()-Y" -0.0782440202677165
24 "WALKING_UPSTAIRS" "tBodyGyro-mean()-Z" 0.0841740375981627
24 "WALKING_UPSTAIRS" "tBodyGyro-std()-X" -0.776199049939633
24 "WALKING_UPSTAIRS" "tBodyGyro-std()-Y" -0.763365457296588
24 "WALKING_UPSTAIRS" "tBodyGyro-std()-Z" -0.708251676335958
24 "WALKING_UPSTAIRS" "tBodyGyroJerk-mean()-X" -0.0998294248142257
24 "WALKING_UPSTAIRS" "tBodyGyroJerk-mean()-Y" -0.0390749421383202
24 "WALKING_UPSTAIRS" "tBodyGyroJerk-mean()-Z" -0.0552987683401575
24 "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-X" -0.764490030609974
24 "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-Y" -0.792718702440945
24 "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-Z" -0.796816516614173
24 "WALKING_UPSTAIRS" "tBodyAccMag-mean()" -0.620032665162467
24 "WALKING_UPSTAIRS" "tBodyAccMag-std()" -0.650862147810236
24 "WALKING_UPSTAIRS" "tGravityAccMag-mean()" -0.620032665162467
24 "WALKING_UPSTAIRS" "tGravityAccMag-std()" -0.650862147810236
24 "WALKING_UPSTAIRS" "tBodyAccJerkMag-mean()" -0.713667423769029
24 "WALKING_UPSTAIRS" "tBodyAccJerkMag-std()" -0.689391189346457
24 "WALKING_UPSTAIRS" "tBodyGyroMag-mean()" -0.682447212750656
24 "WALKING_UPSTAIRS" "tBodyGyroMag-std()" -0.742983126606299
24 "WALKING_UPSTAIRS" "tBodyGyroJerkMag-mean()" -0.791646550787402
24 "WALKING_UPSTAIRS" "tBodyGyroJerkMag-std()" -0.788997850813648
24 "WALKING_UPSTAIRS" "fBodyAcc-mean()-X" -0.707613779580052
24 "WALKING_UPSTAIRS" "fBodyAcc-mean()-Y" -0.611509042586877
24 "WALKING_UPSTAIRS" "fBodyAcc-mean()-Z" -0.65585899482231
24 "WALKING_UPSTAIRS" "fBodyAcc-std()-X" -0.664356691751496
24 "WALKING_UPSTAIRS" "fBodyAcc-std()-Y" -0.594676790059055
24 "WALKING_UPSTAIRS" "fBodyAcc-std()-Z" -0.655360521446194
24 "WALKING_UPSTAIRS" "fBodyAcc-meanFreq()-X" -0.263352298517585
24 "WALKING_UPSTAIRS" "fBodyAcc-meanFreq()-Y" -0.0176079240963255
24 "WALKING_UPSTAIRS" "fBodyAcc-meanFreq()-Z" 0.0812580797481102
24 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-X" -0.752245372493438
24 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-Y" -0.703641614506562
24 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-Z" -0.719655747391076
24 "WALKING_UPSTAIRS" "fBodyAccJerk-std()-X" -0.751378154304462
24 "WALKING_UPSTAIRS" "fBodyAccJerk-std()-Y" -0.688280461860892
24 "WALKING_UPSTAIRS" "fBodyAccJerk-std()-Z" -0.751628687821522
24 "WALKING_UPSTAIRS" "fBodyAccJerk-meanFreq()-X" -0.0570423475325459
24 "WALKING_UPSTAIRS" "fBodyAccJerk-meanFreq()-Y" -0.23113163252252
24 "WALKING_UPSTAIRS" "fBodyAccJerk-meanFreq()-Z" -0.13977119240315
24 "WALKING_UPSTAIRS" "fBodyGyro-mean()-X" -0.722607377748032
24 "WALKING_UPSTAIRS" "fBodyGyro-mean()-Y" -0.753710479580053
24 "WALKING_UPSTAIRS" "fBodyGyro-mean()-Z" -0.70948857687664
24 "WALKING_UPSTAIRS" "fBodyGyro-std()-X" -0.794063529133858
24 "WALKING_UPSTAIRS" "fBodyGyro-std()-Y" -0.771969808976378
24 "WALKING_UPSTAIRS" "fBodyGyro-std()-Z" -0.735749934304462
24 "WALKING_UPSTAIRS" "fBodyGyro-meanFreq()-X" -0.0501078590267979
24 "WALKING_UPSTAIRS" "fBodyGyro-meanFreq()-Y" -0.0975347609866142
24 "WALKING_UPSTAIRS" "fBodyGyro-meanFreq()-Z" -0.0556407394121785
24 "WALKING_UPSTAIRS" "fBodyAccMag-mean()" -0.650121872273806
24 "WALKING_UPSTAIRS" "fBodyAccMag-std()" -0.705928425819685
24 "WALKING_UPSTAIRS" "fBodyAccMag-meanFreq()" 0.0236300571840945
24 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag-mean()" -0.696845583388451
24 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag-std()" -0.682447145993307
24 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag-meanFreq()" 0.198422013108136
24 "WALKING_UPSTAIRS" "fBodyBodyGyroMag-mean()" -0.754131617480315
24 "WALKING_UPSTAIRS" "fBodyBodyGyroMag-std()" -0.782076276167979
24 "WALKING_UPSTAIRS" "fBodyBodyGyroMag-meanFreq()" 0.0194486014291864
24 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag-mean()" -0.795019165380577
24 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag-std()" -0.796157264514436
24 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag-meanFreq()" 0.161739608926982
25 "WALKING" "tBodyAcc-mean()-X" 0.278461687929515
25 "WALKING" "tBodyAcc-mean()-Y" -0.019954393806696
25 "WALKING" "tBodyAcc-mean()-Z" -0.111864226361233
25 "WALKING" "tBodyAcc-std()-X" -0.743412249207048
25 "WALKING" "tBodyAcc-std()-Y" -0.571928696467841
25 "WALKING" "tBodyAcc-std()-Z" -0.679759831246696
25 "WALKING" "tGravityAcc-mean()-X" 0.681636476696035
25 "WALKING" "tGravityAcc-mean()-Y" 0.0454074757092511
25 "WALKING" "tGravityAcc-mean()-Z" 0.311927835669604
25 "WALKING" "tGravityAcc-std()-X" -0.946627187136564
25 "WALKING" "tGravityAcc-std()-Y" -0.899671167973568
25 "WALKING" "tGravityAcc-std()-Z" -0.89575628123348
25 "WALKING" "tBodyAccJerk-mean()-X" 0.0756056517459471
25 "WALKING" "tBodyAccJerk-mean()-Y" 0.00786692615277533
25 "WALKING" "tBodyAccJerk-mean()-Z" -0.00674744267996035
25 "WALKING" "tBodyAccJerk-std()-X" -0.822494927048458
25 "WALKING" "tBodyAccJerk-std()-Y" -0.755054762378855
25 "WALKING" "tBodyAccJerk-std()-Z" -0.876299389603524
25 "WALKING" "tBodyGyro-mean()-X" -0.0113714979942731
25 "WALKING" "tBodyGyro-mean()-Y" -0.0791664515650661
25 "WALKING" "tBodyGyro-mean()-Z" 0.100979582227004
25 "WALKING" "tBodyGyro-std()-X" -0.71418566892511
25 "WALKING" "tBodyGyro-std()-Y" -0.783732379030837
25 "WALKING" "tBodyGyro-std()-Z" -0.761187338634361
25 "WALKING" "tBodyGyroJerk-mean()-X" -0.10938093210652
25 "WALKING" "tBodyGyroJerk-mean()-Y" -0.0379530348732599
25 "WALKING" "tBodyGyroJerk-mean()-Z" -0.0560582110532599
25 "WALKING" "tBodyGyroJerk-std()-X" -0.796964029162996
25 "WALKING" "tBodyGyroJerk-std()-Y" -0.917490888590308
25 "WALKING" "tBodyGyroJerk-std()-Z" -0.850278435814978
25 "WALKING" "tBodyAccMag-mean()" -0.621457717696035
25 "WALKING" "tBodyAccMag-std()" -0.692448145788546
25 "WALKING" "tGravityAccMag-mean()" -0.621457717696035
25 "WALKING" "tGravityAccMag-std()" -0.692448145788546
25 "WALKING" "tBodyAccJerkMag-mean()" -0.809780294185022
25 "WALKING" "tBodyAccJerkMag-std()" -0.806680404889868
25 "WALKING" "tBodyGyroMag-mean()" -0.662209021674009
25 "WALKING" "tBodyGyroMag-std()" -0.717390558504846
25 "WALKING" "tBodyGyroJerkMag-mean()" -0.868947702687225
25 "WALKING" "tBodyGyroJerkMag-std()" -0.890089247444934
25 "WALKING" "fBodyAcc-mean()-X" -0.774267242951542
25 "WALKING" "fBodyAcc-mean()-Y" -0.638970885039648
25 "WALKING" "fBodyAcc-mean()-Z" -0.760563596299559
25 "WALKING" "fBodyAcc-std()-X" -0.73281338123348
25 "WALKING" "fBodyAcc-std()-Y" -0.568290957114537
25 "WALKING" "fBodyAcc-std()-Z" -0.66542628161674
25 "WALKING" "fBodyAcc-meanFreq()-X" -0.291229277910132
25 "WALKING" "fBodyAcc-meanFreq()-Y" -0.0685927952885463
25 "WALKING" "fBodyAcc-meanFreq()-Z" -0.033515382915859
25 "WALKING" "fBodyAccJerk-mean()-X" -0.829334078325991
25 "WALKING" "fBodyAccJerk-mean()-Y" -0.769526773700441
25 "WALKING" "fBodyAccJerk-mean()-Z" -0.866017810837004
25 "WALKING" "fBodyAccJerk-std()-X" -0.83147325907489
25 "WALKING" "fBodyAccJerk-std()-Y" -0.756048603700441
25 "WALKING" "fBodyAccJerk-std()-Z" -0.885211855991189
25 "WALKING" "fBodyAccJerk-meanFreq()-X" -0.0839981990462555
25 "WALKING" "fBodyAccJerk-meanFreq()-Y" -0.302255370739868
25 "WALKING" "fBodyAccJerk-meanFreq()-Z" -0.217136265483568
25 "WALKING" "fBodyGyro-mean()-X" -0.707119933506608
25 "WALKING" "fBodyGyro-mean()-Y" -0.837314267312775
25 "WALKING" "fBodyGyro-mean()-Z" -0.761639334625551
25 "WALKING" "fBodyGyro-std()-X" -0.720132390687225
25 "WALKING" "fBodyGyro-std()-Y" -0.758453237444934
25 "WALKING" "fBodyGyro-std()-Z" -0.783433682246696
25 "WALKING" "fBodyGyro-meanFreq()-X" -0.184838296714097
25 "WALKING" "fBodyGyro-meanFreq()-Y" -0.343014708706608
25 "WALKING" "fBodyGyro-meanFreq()-Z" -0.103906173752423
25 "WALKING" "fBodyAccMag-mean()" -0.728462760898678
25 "WALKING" "fBodyAccMag-std()" -0.723589795942731
25 "WALKING" "fBodyAccMag-meanFreq()" 0.00200119418585903
25 "WALKING" "fBodyBodyAccJerkMag-mean()" -0.806214797753304
25 "WALKING" "fBodyBodyAccJerkMag-std()" -0.808149457973568
25 "WALKING" "fBodyBodyAccJerkMag-meanFreq()" 0.173041326720176
25 "WALKING" "fBodyBodyGyroMag-mean()" -0.783097482334802
25 "WALKING" "fBodyBodyGyroMag-std()" -0.726428409022026
25 "WALKING" "fBodyBodyGyroMag-meanFreq()" -0.198659060907577
25 "WALKING" "fBodyBodyGyroJerkMag-mean()" -0.893089803876652
25 "WALKING" "fBodyBodyGyroJerkMag-std()" -0.893999620881057
25 "WALKING" "fBodyBodyGyroJerkMag-meanFreq()" 0.0601010226921586
25 "WALKING_DOWNSTAIRS" "tBodyAcc-mean()-X" 0.271359874498901
25 "WALKING_DOWNSTAIRS" "tBodyAcc-mean()-Y" -0.018533642697033
25 "WALKING_DOWNSTAIRS" "tBodyAcc-mean()-Z" -0.106841177401099
25 "WALKING_DOWNSTAIRS" "tBodyAcc-std()-X" -0.682404479598901
25 "WALKING_DOWNSTAIRS" "tBodyAcc-std()-Y" -0.480897744303846
25 "WALKING_DOWNSTAIRS" "tBodyAcc-std()-Z" -0.60635496032967
25 "WALKING_DOWNSTAIRS" "tGravityAcc-mean()-X" 0.660849715604396
25 "WALKING_DOWNSTAIRS" "tGravityAcc-mean()-Y" 0.0493461615384615
25 "WALKING_DOWNSTAIRS" "tGravityAcc-mean()-Z" 0.148548527711703
25 "WALKING_DOWNSTAIRS" "tGravityAcc-std()-X" -0.954245158681319
25 "WALKING_DOWNSTAIRS" "tGravityAcc-std()-Y" -0.902856880186813
25 "WALKING_DOWNSTAIRS" "tGravityAcc-std()-Z" -0.8618813045
25 "WALKING_DOWNSTAIRS" "tBodyAccJerk-mean()-X" 0.089448936450989
25 "WALKING_DOWNSTAIRS" "tBodyAccJerk-mean()-Y" 0.00453967225653846
25 "WALKING_DOWNSTAIRS" "tBodyAccJerk-mean()-Z" -0.0148346959062637
25 "WALKING_DOWNSTAIRS" "tBodyAccJerk-std()-X" -0.764804405164835
25 "WALKING_DOWNSTAIRS" "tBodyAccJerk-std()-Y" -0.681902543736264
25 "WALKING_DOWNSTAIRS" "tBodyAccJerk-std()-Z" -0.841174813516483
25 "WALKING_DOWNSTAIRS" "tBodyGyro-mean()-X" 0.00748292187197802
25 "WALKING_DOWNSTAIRS" "tBodyGyro-mean()-Y" -0.0898047271718681
25 "WALKING_DOWNSTAIRS" "tBodyGyro-mean()-Z" 0.0973413379252747
25 "WALKING_DOWNSTAIRS" "tBodyGyro-std()-X" -0.644400160445055
25 "WALKING_DOWNSTAIRS" "tBodyGyro-std()-Y" -0.713008265879121
25 "WALKING_DOWNSTAIRS" "tBodyGyro-std()-Z" -0.730226670934066
25 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-mean()-X" -0.106870643943956
25 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-mean()-Y" -0.0402799313146703
25 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-mean()-Z" -0.0549795551543407
25 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-std()-X" -0.73340822478022
25 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-std()-Y" -0.884090402857143
25 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-std()-Z" -0.808862087857143
25 "WALKING_DOWNSTAIRS" "tBodyAccMag-mean()" -0.535882405032967
25 "WALKING_DOWNSTAIRS" "tBodyAccMag-std()" -0.617316553302198
25 "WALKING_DOWNSTAIRS" "tGravityAccMag-mean()" -0.535882405032967
25 "WALKING_DOWNSTAIRS" "tGravityAccMag-std()" -0.617316553302198
25 "WALKING_DOWNSTAIRS" "tBodyAccJerkMag-mean()" -0.750599028571429
25 "WALKING_DOWNSTAIRS" "tBodyAccJerkMag-std()" -0.747738252967033
25 "WALKING_DOWNSTAIRS" "tBodyGyroMag-mean()" -0.580238326164286
25 "WALKING_DOWNSTAIRS" "tBodyGyroMag-std()" -0.644944155163187
25 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag-mean()" -0.825537529395604
25 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag-std()" -0.851182419065934
25 "WALKING_DOWNSTAIRS" "fBodyAcc-mean()-X" -0.716174111593407
25 "WALKING_DOWNSTAIRS" "fBodyAcc-mean()-Y" -0.551455699274725
25 "WALKING_DOWNSTAIRS" "fBodyAcc-mean()-Z" -0.711003473626374
25 "WALKING_DOWNSTAIRS" "fBodyAcc-std()-X" -0.670812364127473
25 "WALKING_DOWNSTAIRS" "fBodyAcc-std()-Y" -0.480139535835165
25 "WALKING_DOWNSTAIRS" "fBodyAcc-std()-Z" -0.58631929055989
25 "WALKING_DOWNSTAIRS" "fBodyAcc-meanFreq()-X" -0.325899696918681
25 "WALKING_DOWNSTAIRS" "fBodyAcc-meanFreq()-Y" -0.158611719730549
25 "WALKING_DOWNSTAIRS" "fBodyAcc-meanFreq()-Z" -0.125506285230879
25 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-X" -0.77272705021978
25 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-Y" -0.704454286153846
25 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-Z" -0.828909013076923
25 "WALKING_DOWNSTAIRS" "fBodyAccJerk-std()-X" -0.778076885769231
25 "WALKING_DOWNSTAIRS" "fBodyAccJerk-std()-Y" -0.67887584289011
25 "WALKING_DOWNSTAIRS" "fBodyAccJerk-std()-Z" -0.852243894615385
25 "WALKING_DOWNSTAIRS" "fBodyAccJerk-meanFreq()-X" -0.144212910517582
25 "WALKING_DOWNSTAIRS" "fBodyAccJerk-meanFreq()-Y" -0.40449633753033
25 "WALKING_DOWNSTAIRS" "fBodyAccJerk-meanFreq()-Z" -0.258870349096154
25 "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-X" -0.628640991247253
25 "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-Y" -0.782974627912088
25 "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-Z" -0.728363991208791
25 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-X" -0.653312782576923
25 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-Y" -0.680094231043956
25 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-Z" -0.755961572142857
25 "WALKING_DOWNSTAIRS" "fBodyGyro-meanFreq()-X" -0.235992240461538
25 "WALKING_DOWNSTAIRS" "fBodyGyro-meanFreq()-Y" -0.356795364091703
25 "WALKING_DOWNSTAIRS" "fBodyGyro-meanFreq()-Z" -0.174095890978846
25 "WALKING_DOWNSTAIRS" "fBodyAccMag-mean()" -0.65330777289011
25 "WALKING_DOWNSTAIRS" "fBodyAccMag-std()" -0.660168127291209
25 "WALKING_DOWNSTAIRS" "fBodyAccMag-meanFreq()" -0.0983241587307692
25 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag-mean()" -0.745483417307692
25 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag-std()" -0.752862033021978
25 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag-meanFreq()" 0.16221272482478
25 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag-mean()" -0.718238683516484
25 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag-std()" -0.66077427132967
25 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag-meanFreq()" -0.248461034763736
25 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag-mean()" -0.854618793901099
25 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag-std()" -0.857403857802198
25 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag-meanFreq()" 0.0309929510386813
26 "WALKING_DOWNSTAIRS" "tBodyAcc-mean()-X" 0.2730365808625
26 "WALKING_DOWNSTAIRS" "tBodyAcc-mean()-Y" -0.0161687277463495
26 "WALKING_DOWNSTAIRS" "tBodyAcc-mean()-Z" -0.107637894928571
26 "WALKING_DOWNSTAIRS" "tBodyAcc-std()-X" -0.623101031168367
26 "WALKING_DOWNSTAIRS" "tBodyAcc-std()-Y" -0.585967142418112
26 "WALKING_DOWNSTAIRS" "tBodyAcc-std()-Z" -0.70498062744898
26 "WALKING_DOWNSTAIRS" "tGravityAcc-mean()-X" 0.615123534668367
26 "WALKING_DOWNSTAIRS" "tGravityAcc-mean()-Y" 0.10870478277551
26 "WALKING_DOWNSTAIRS" "tGravityAcc-mean()-Z" 0.234107010472449
26 "WALKING_DOWNSTAIRS" "tGravityAcc-std()-X" -0.96781789994898
26 "WALKING_DOWNSTAIRS" "tGravityAcc-std()-Y" -0.959713562227041
26 "WALKING_DOWNSTAIRS" "tGravityAcc-std()-Z" -0.955643363545918
26 "WALKING_DOWNSTAIRS" "tBodyAccJerk-mean()-X" 0.0808743261341837
26 "WALKING_DOWNSTAIRS" "tBodyAccJerk-mean()-Y" 0.00767709978181122
26 "WALKING_DOWNSTAIRS" "tBodyAccJerk-mean()-Z" -0.00724891943768878
26 "WALKING_DOWNSTAIRS" "tBodyAccJerk-std()-X" -0.682815652993112
26 "WALKING_DOWNSTAIRS" "tBodyAccJerk-std()-Y" -0.678386582086227
26 "WALKING_DOWNSTAIRS" "tBodyAccJerk-std()-Z" -0.778349460841837
26 "WALKING_DOWNSTAIRS" "tBodyGyro-mean()-X" -0.020659932105102
26 "WALKING_DOWNSTAIRS" "tBodyGyro-mean()-Y" -0.0827415060904082
26 "WALKING_DOWNSTAIRS" "tBodyGyro-mean()-Z" 0.0917853294044643
26 "WALKING_DOWNSTAIRS" "tBodyGyro-std()-X" -0.766673970339286
26 "WALKING_DOWNSTAIRS" "tBodyGyro-std()-Y" -0.800675471045918
26 "WALKING_DOWNSTAIRS" "tBodyGyro-std()-Z" -0.703347205619898
26 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-mean()-X" -0.0988125627461224
26 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-mean()-Y" -0.040476400288852
26 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-mean()-Z" -0.0558282743354031
26 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-std()-X" -0.732321370690816
26 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-std()-Y" -0.836112175331633
26 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-std()-Z" -0.773101524821429
26 "WALKING_DOWNSTAIRS" "tBodyAccMag-mean()" -0.600932264175765
26 "WALKING_DOWNSTAIRS" "tBodyAccMag-std()" -0.620355788665816
26 "WALKING_DOWNSTAIRS" "tGravityAccMag-mean()" -0.600932264175765
26 "WALKING_DOWNSTAIRS" "tGravityAccMag-std()" -0.620355788665816
26 "WALKING_DOWNSTAIRS" "tBodyAccJerkMag-mean()" -0.694917859209184
26 "WALKING_DOWNSTAIRS" "tBodyAccJerkMag-std()" -0.677426336392347
26 "WALKING_DOWNSTAIRS" "tBodyGyroMag-mean()" -0.694597662936224
26 "WALKING_DOWNSTAIRS" "tBodyGyroMag-std()" -0.751833690215051
26 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag-mean()" -0.798325916709184
26 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag-std()" -0.818279112908163
26 "WALKING_DOWNSTAIRS" "fBodyAcc-mean()-X" -0.65109030186199
26 "WALKING_DOWNSTAIRS" "fBodyAcc-mean()-Y" -0.610425833240306
26 "WALKING_DOWNSTAIRS" "fBodyAcc-mean()-Z" -0.724046087155612
26 "WALKING_DOWNSTAIRS" "fBodyAcc-std()-X" -0.61349959767602
26 "WALKING_DOWNSTAIRS" "fBodyAcc-std()-Y" -0.600274809826275
26 "WALKING_DOWNSTAIRS" "fBodyAcc-std()-Z" -0.718490475765306
26 "WALKING_DOWNSTAIRS" "fBodyAcc-meanFreq()-X" -0.222545825808673
26 "WALKING_DOWNSTAIRS" "fBodyAcc-meanFreq()-Y" 0.0360382137913265
26 "WALKING_DOWNSTAIRS" "fBodyAcc-meanFreq()-Z" 0.142429401875406
26 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-X" -0.699413168295663
26 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-Y" -0.696726473912755
26 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-Z" -0.76956529125
26 "WALKING_DOWNSTAIRS" "fBodyAccJerk-std()-X" -0.694314518927551
26 "WALKING_DOWNSTAIRS" "fBodyAccJerk-std()-Y" -0.6803580612
26 "WALKING_DOWNSTAIRS" "fBodyAccJerk-std()-Z" -0.78604912494898
26 "WALKING_DOWNSTAIRS" "fBodyAccJerk-meanFreq()-X" -0.0238396622303571
26 "WALKING_DOWNSTAIRS" "fBodyAccJerk-meanFreq()-Y" -0.168914575347832
26 "WALKING_DOWNSTAIRS" "fBodyAccJerk-meanFreq()-Z" -0.0850462848380867
26 "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-X" -0.703109561068878
26 "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-Y" -0.799353075357143
26 "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-Z" -0.689404846813776
26 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-X" -0.78740310059949
26 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-Y" -0.803635337372449
26 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-Z" -0.735942384438775
26 "WALKING_DOWNSTAIRS" "fBodyGyro-meanFreq()-X" -0.0167778610493112
26 "WALKING_DOWNSTAIRS" "fBodyGyro-meanFreq()-Y" -0.0997774465610969
26 "WALKING_DOWNSTAIRS" "fBodyGyro-meanFreq()-Z" 0.00293652401732143
26 "WALKING_DOWNSTAIRS" "fBodyAccMag-mean()" -0.6317569828625
26 "WALKING_DOWNSTAIRS" "fBodyAccMag-std()" -0.673917799546684
26 "WALKING_DOWNSTAIRS" "fBodyAccMag-meanFreq()" 0.0883286687093878
26 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag-mean()" -0.679278323637755
26 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag-std()" -0.678025758312755
26 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag-meanFreq()" 0.180460663889796
26 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag-mean()" -0.770504884821429
26 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag-std()" -0.782624320831633
26 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag-meanFreq()" -0.0121587278753342
26 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag-mean()" -0.823865297193878
26 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag-std()" -0.823991408418367
26 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag-meanFreq()" 0.147533706980564
27 "WALKING_DOWNSTAIRS" "tBodyAcc-mean()-X" 0.277264567074468
27 "WALKING_DOWNSTAIRS" "tBodyAcc-mean()-Y" -0.0167969215592152
27 "WALKING_DOWNSTAIRS" "tBodyAcc-mean()-Z" -0.110848300413564
27 "WALKING_DOWNSTAIRS" "tBodyAcc-std()-X" -0.660976085218085
27 "WALKING_DOWNSTAIRS" "tBodyAcc-std()-Y" -0.630460488658511
27 "WALKING_DOWNSTAIRS" "tBodyAcc-std()-Z" -0.68321532587766
27 "WALKING_DOWNSTAIRS" "tGravityAcc-mean()-X" 0.627230079867021
27 "WALKING_DOWNSTAIRS" "tGravityAcc-mean()-Y" 0.032242387143617
27 "WALKING_DOWNSTAIRS" "tGravityAcc-mean()-Z" 0.14116869604876
27 "WALKING_DOWNSTAIRS" "tGravityAcc-std()-X" -0.974620173404255
27 "WALKING_DOWNSTAIRS" "tGravityAcc-std()-Y" -0.972505174787234
27 "WALKING_DOWNSTAIRS" "tGravityAcc-std()-Z" -0.959200394414894
27 "WALKING_DOWNSTAIRS" "tBodyAccJerk-mean()-X" 0.0768320396617021
27 "WALKING_DOWNSTAIRS" "tBodyAccJerk-mean()-Y" 0.00617714992829521
27 "WALKING_DOWNSTAIRS" "tBodyAccJerk-mean()-Z" -0.00495000607441489
27 "WALKING_DOWNSTAIRS" "tBodyAccJerk-std()-X" -0.700549974357447
27 "WALKING_DOWNSTAIRS" "tBodyAccJerk-std()-Y" -0.674792293475665
27 "WALKING_DOWNSTAIRS" "tBodyAccJerk-std()-Z" -0.783632076781915
